stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
45610,45610,"S Othello St & Rainier Ave S (WB)",,47.536953,-122.270773,21,0
61150,61150,"Pacific Hwy S & S 216th St (SB)",,47.407747,-122.298384,24,0
61170,61170,"Pacific Hwy S & S 224th St (SB)",,47.399962,-122.297132,24,0
60810,60810,"Pacific Hwy S & S 224th St (NB)",,47.401425,-122.297643,24,0
60800,60800,"Pacific Hwy S & Kent Des Moines Rd (NB)",,47.394736,-122.294789,24,0
50480,50480,"Pacific Hwy S & Kent Des Moines Rd (SB)",,47.392601,-122.295064,24,0
60790,60790,"Pacific Hwy S & S 246th St (NB)",,47.381188,-122.297698,24,0
61190,61190,"Pacific Hwy S & S 246th St (SB)",,47.381284,-122.297822,24,0
60760,60760,"Pacific Hwy S & S 260th St (NB)",,47.369498,-122.303275,24,0
61220,61220,"Pacific Hwy S & S 260th St (SB)",,47.367986,-122.304226,24,0
60752,60752,"Pacific Hwy S & S 268th St (NB)",,47.361691,-122.307375,24,0
61230,61230,"Pacific Hwy S & S 268th St (SB)",,47.360735,-122.308035,24,0
60750,60750,"Pacific Hwy S & S 272nd St (NB)",,47.359052,-122.308737,24,0
61240,61240,"Pacific Hwy S & S 272nd St (SB)",,47.357214,-122.309877,24,0
60780,60780,"Pacific Hwy S & S 252nd St (NB)",,47.376563,-122.299572,24,0
60990,60990,"Tukwila Intl Blvd & S 130th St (SB)",,47.487327,-122.289828,24,0
60980,60980,"Tukwila Intl Blvd & S 130th St (NB)",,47.486837,-122.288983,24,0
61020,61020,"Tukwila Intl Blvd & S 144th St (SB)",,47.473563,-122.284736,24,0
61040,61040,"Tukwila Intl Blvd & S 148th St (SB)",,47.470036,-122.286503,24,0
60920,60920,"Tukwila Intl Blvd & S 152nd St (NB)",,47.467567,-122.287643,24,0
52800,52800,"International Blvd & S 160th St (NB)",,47.460174,-122.291374,24,0
61060,61060,"International Blvd & S 160th St (SB)",,47.458675,-122.292327,24,0
60910,60910,"International Blvd & S 170th St (NB)",,47.451254,-122.295774,24,0
61070,61070,"International Blvd & S 170th St (SB)",,47.450229,-122.296237,24,0
60900,60900,"International Blvd & S 176th St - Bay 2 (NB)",,47.445809,-122.296232,24,0
61080,61080,"International Blvd & S 176th St - Bay 1 (SB)",,47.445324,-122.296356,24,0
60890,60890,"International Blvd & S 180th St (NB)",,47.442672,-122.296002,24,0
61100,61100,"International Blvd & S 188th St (SB)",,47.4339,-122.295581,24,0
61110,61110,"International Blvd & S 195th St (SB)",,47.427458,-122.295829,24,0
60860,60860,"International Blvd & S 195th St (NB)",,47.428121,-122.295577,24,0
60850,60850,"International Blvd & S 200th St (NB)",,47.423375,-122.296192,24,0
61120,61120,"International Blvd & S 200th St (SB)",,47.422372,-122.296484,24,0
61140,61140,"International Blvd & S 208th St (SB)",,47.414888,-122.297439,24,0
60830,60830,"International Blvd & S 216th St (NB)",,47.408854,-122.298074,24,0
61270,61270,"Pacific Hwy S & S 288th St (SB)",,47.34297,-122.312389,24,0
61280,61280,"Pacific Hwy S & S Dash Point Rd (SB)",,47.335171,-122.312171,24,0
60710,60710,"Pacific Hwy S & S Dash Point Rd (NB)",,47.335412,-122.312034,24,0
60680,60680,"Pacific Hwy S & S 308th St (NB)",,47.32652,-122.313015,24,0
61300,61300,"Pacific Hwy S & S 308th St (SB)",,47.325607,-122.313347,24,0
60670,60670,"Pacific Hwy S & S 312th St (NB)",,47.322801,-122.313286,24,0
61310,61310,"Pacific Hwy S & S 312th St (SB)",,47.322083,-122.313449,24,0
61000,61000,"Tukwila Intl Blvd & S 133rd St (SB)",,47.483365,-122.286147,24,0
60970,60970,"Tukwila Intl Blvd & S 133rd St (NB)",,47.483628,-122.286123,24,0
60950,60950,"Tukwila Intl Blvd & S 144th St (NB)",,47.474689,-122.284019,24,0
29243,29243,"NE Pacific Pl & NE Pacific St (EB)",,47.65056,-122.306222,21,0
29240,29240,"NE Pacific St & 15th Ave NE (EB)",,47.652138,-122.310834,21,0
29420,29420,"NE Pacific St & 15th Ave NE (WB)",,47.652297,-122.311157,21,0
60840,60840,"International Blvd & S 208th St (NB)",,47.414844,-122.297281,24,0
46480,46480,"Park Ave N & Bronson Way N (NB)",,47.483162,-122.202223,24,0
45270,45270,"Park Ave N & N 1st St (SB)",,47.483291,-122.202222,24,0
46490,46490,"Park Ave N & N 2nd St (NB)",,47.485165,-122.202221,24,0
45260,45260,"Park Ave N & North 1st Street (SB)",,47.484905,-122.202225,24,0
46500,46500,"Park Ave N & N 3rd St (NB)",,47.486883,-122.202207,24,0
46510,46510,"Park Ave N & N 4th St (NB)",,47.488703,-122.202204,24,0
45240,45240,"Park Ave N & N 4th St (SB)",,47.488218,-122.202199,24,0
45230,45230,"Park Ave N & N 6th St (SB)",,47.491577,-122.202234,24,0
60177,60177,"SE Petrovitsky Rd & 134th Ave SE (WB)",,47.44679,-122.161947,24,0
60185,60185,"SE Petrovitsky Rd & 140th Ave SE (WB)",,47.445653,-122.154721,24,0
6420,6420,"Phinney Ave N & N 43rd St (NB)",,47.659282,-122.354403,21,0
5980,5980,"Phinney Ave N & N 46th St (SB)",,47.661863,-122.354,21,0
6440,6440,"Phinney Ave N & N 46th St (NB)",,47.662411,-122.353989,21,0
6460,6460,"Phinney Ave N & N 50th St (NB)",,47.664943,-122.353983,21,0
5960,5960,"Phinney Ave N & N 50th St (SB)",,47.664699,-122.353977,21,0
6480,6480,"Phinney Ave N & N 53rd St (NB)",,47.666894,-122.354439,21,0
5940,5940,"Phinney Ave N & N 54th St (SB)",,47.6675,-122.354431,21,0
6490,6490,"Phinney Ave N & N 55th St (NB)",,47.668344,-122.354425,21,0
5930,5930,"Phinney Ave N & N 55th St (SB)",,47.668481,-122.354419,21,0
6510,6510,"Phinney Ave N & N 58th St (NB)",,47.670953,-122.354405,21,0
5910,5910,"Phinney Ave N & N 59th St (SB)",,47.671555,-122.354401,21,0
6520,6520,"Phinney Ave N & N 60th St (NB)",,47.672758,-122.35439,21,0
6540,6540,"Phinney Ave N & N 64th St (NB)",,47.675636,-122.354367,21,0
5880,5880,"Phinney Ave N & N 65th St (SB)",,47.675691,-122.354366,21,0
6550,6550,"Phinney Ave N & N 67th St (NB)",,47.677274,-122.354359,21,0
1190,1190,"Pike St & 6th Ave (EB)",,47.611091,-122.334589,21,0
11130,11130,"Pike St & Convention Pl (EB)",,47.612415,-122.331422,21,0
11132,11132,"Pike St & Boren Ave (EB)",,47.613634,-122.328516,21,0
1110,1110,"Pine St & 5th Ave (WB)",,47.611702,-122.33641,21,0
11100,11100,"E Pine St & Bellevue Ave (WB)",,47.615224,-122.327288,21,0
11140,11140,"E Pine St & Summit Ave (EB)",,47.615218,-122.32465,21,0
11090,11090,"E Pine St & Belmont Ave (WB)",,47.615218,-122.325146,21,0
11150,11150,"E Pine St & Harvard Ave (EB)",,47.615226,-122.321625,21,0
11080,11080,"E Pine St & Broadway (WB)",,47.615226,-122.321503,21,0
11520,11520,"E Pine St & 12th Ave (EB)",,47.615262,-122.316503,21,0
38962,38962,"Pinehurst Way NE & NE 115th St (SB)",,47.712517,-122.314764,21,0
12496,12496,"S Plum St & 25th Ave S (EB)",,47.585481,-122.300089,21,0
7960,7960,"S Prentice St & 64th Ave S (EB)",,47.508183,-122.25377,21,0
59950,59950,"S Puget Dr & Talbot Rd S (EB)",,47.466479,-122.207248,24,0
59960,59960,"S Puget Dr & Benson Rd S (EB)",,47.461884,-122.203924,24,0
59810,59810,"S Puget Dr & Benson Rd S (WB)",,47.462656,-122.204853,24,0
59971,59971,"S Puget Dr & Grant Ave S (EB)",,47.461396,-122.198059,24,0
59800,59800,"S Puget Dr & Grant Ave S (WB)",,47.461711,-122.199712,24,0
59785,59785,"S Puget Dr & Rolling Hills Ave SE (WB)",,47.461401,-122.196737,24,0
59974,59974,"Puget Dr SE & Jones Pl SE (EB)",,47.461418,-122.195987,24,0
59976,59976,"Puget Dr SE & SE 19th St (EB)",,47.464218,-122.190813,24,0
59772,59772,"Puget Dr SE & SE 16th Pl (WB)",,47.464764,-122.19016,24,0
59724,59724,"Puget Dr SE & Royal Hills Dr SE (WB)",,47.466564,-122.186918,24,0
2200,2200,"Queen Anne Ave N & W John St (SB)",,47.619208,-122.356759,21,0
2180,2180,"Queen Anne Ave N & W Harrison St (SB)",,47.621831,-122.356735,21,0
2710,2710,"Queen Anne Ave N & Aloha St (NB)",,47.627103,-122.356707,21,0
2680,2680,"Queen Anne Ave N & W Aloha St (SB)",,47.626541,-122.35671,21,0
2720,2720,"Queen Anne Ave N & Ward St (NB)",,47.628314,-122.356696,21,0
2670,2670,"Queen Anne Ave N & W Prospect St (SB)",,47.628506,-122.356694,21,0
2730,2730,"Queen Anne Ave N & Highland Dr (NB)",,47.629788,-122.356633,21,0
2660,2660,"Queen Anne Ave N & W Highland Dr (SB)",,47.629605,-122.356636,21,0
2740,2740,"Queen Anne Ave N & W Lee St (NB)",,47.63149,-122.356616,21,0
2640,2640,"Queen Anne Ave N & W Galer St (SB)",,47.63183,-122.356608,21,0
41320,41320,"Queen Anne Ave N & W Garfield St (SB)",,47.633567,-122.356997,21,0
4500,4500,"Queen Anne Ave N & W Crockett St (SB)",,47.636875,-122.356961,21,0
4490,4490,"Queen Anne Ave N & Crockett St (NB)",,47.637469,-122.356949,21,0
3920,3920,"Queen Anne Ave N & W McGraw St (SB)",,47.639319,-122.356931,21,0
4300,4300,"Taylor Ave N & 5th Ave N (NB)",,47.634148,-122.346328,21,0
3990,3990,"Taylor Ave N & Blaine St (SB)",,47.634647,-122.34746,21,0
46430,46430,"Rainier Ave S & Hayes Pl SW (SB)",,47.483625,-122.217268,24,0
45340,45340,"Rainier Ave S & SW Victoria St (NB)",,47.483041,-122.217204,24,0
59870,59870,"Rainier Ave S & S 4th Pl (NB)",,47.477251,-122.21562,24,0
8510,8510,"Rainier Ave S & S Dearborn St (NB)",,47.596097,-122.311715,21,0
8590,8590,"Rainier Ave S & S Charles St (SB)",,47.593751,-122.309921,21,0
8608,8608,"Rainier Ave S & I-90 (SB)",,47.589054,-122.306334,21,0
8485,8485,"Rainier Ave S & I-90 (NB)",,47.589427,-122.306622,21,0
8620,8620,"Rainier Ave S & S State St (SB)",,47.587555,-122.305176,21,0
8460,8460,"Rainier Ave S & S Grand St (NB)",,47.587081,-122.304817,21,0
8450,8450,"Rainier Ave S & S Plum St (NB)",,47.585714,-122.303783,21,0
8641,8641,"Rainier Ave S & S Walker St (SB)",,47.583763,-122.302301,21,0
8440,8440,"Rainier Ave S & S Walker St (NB)",,47.583894,-122.302405,21,0
8660,8660,"Rainier Ave S & S Bayview St (SB)",,47.580814,-122.300049,21,0
8690,8690,"Rainier Ave S & ML King Jr Way S (SB)",,47.575758,-122.296177,21,0
8400,8400,"Rainier Ave S & S Mount Baker Blvd (NB)",,47.575772,-122.296185,21,0
8710,8710,"Rainier Ave S & S Walden St (SB)",,47.572719,-122.29387,21,0
8380,8380,"Rainier Ave S & S Walden St (NB)",,47.572867,-122.293986,21,0
8730,8730,"Rainier Ave S & Letitia Ave S (SB)",,47.569998,-122.291194,21,0
8360,8360,"Rainier Ave S & 33rd Ave S (NB)",,47.570086,-122.2914,21,0
8740,8740,"Rainier Ave S & S Andover St (SB)",,47.568064,-122.289343,21,0
8350,8350,"Rainier Ave S & S Andover St (NB)",,47.568508,-122.28967,21,0
8330,8330,"Rainier Ave S & S Genesee St (NB)",,47.564493,-122.288308,21,0
8760,8760,"Rainier Ave S & S Genesee St (SB)",,47.563948,-122.288161,21,0
8310,8310,"Rainier Ave S & S Alaska St (NB)",,47.560986,-122.28723,21,0
8780,8780,"Rainier Ave S & S Alaska St (SB)",,47.560577,-122.286903,21,0
8300,8300,"Rainier Ave S & S Edmunds St (NB)",,47.558881,-122.28559,21,0
8790,8790,"Rainier Ave S & S Edmunds St (SB)",,47.558714,-122.285495,21,0
8810,8810,"Rainier Ave S & S Dawson St (SB)",,47.555365,-122.282897,21,0
8820,8820,"Rainier Ave S & S Brandon St (SB)",,47.553477,-122.279841,21,0
8270,8270,"Rainier Ave S & S Brandon St (NB)",,47.55345,-122.279773,21,0
8250,8250,"Rainier Ave S & S Orcas St (NB)",,47.551447,-122.277831,21,0
8840,8840,"Rainier Ave S & S Orcas St (SB)",,47.550942,-122.277554,21,0
8850,8850,"Rainier Ave S & S Kenny St (SB)",,47.548698,-122.276964,21,0
8210,8210,"Rainier Ave S & S Graham St (NB)",,47.545867,-122.275801,21,0
8190,8190,"Rainier Ave S & S Holly St (NB)",,47.542697,-122.272975,21,0
8890,8890,"Rainier Ave S & S Holly St (SB)",,47.54225,-122.272664,21,0
8920,8920,"Rainier Ave S & S Othello St (SB)",,47.53663,-122.270214,21,0
8160,8160,"Rainier Ave S & S Othello St (NB)",,47.537359,-122.270382,21,0
8140,8140,"Rainier Ave S & S Holden St (NB)",,47.533903,-122.27,21,0
8940,8940,"Rainier Ave S & S Holden St (SB)",,47.533339,-122.27,21,0
8110,8110,"Rainier Ave S & S Rose St (NB)",,47.529379,-122.27001,21,0
8970,8970,"Rainier Ave S & S Rose St (SB)",,47.529398,-122.27001,21,0
8990,8990,"Rainier Ave S & S Cloverdale St (SB)",,47.525924,-122.269997,21,0
8100,8100,"Rainier Ave S & Cloverdale Pl S (NB)",,47.526212,-122.269985,21,0
9000,9000,"Rainier Ave S & S Henderson St (SB)",,47.522975,-122.270002,21,0
8090,8090,"Rainier Ave S & S Henderson St (NB)",,47.522866,-122.270003,21,0
9010,9010,"Rainier Ave S & 51st Ave S (SB)",,47.520473,-122.26998,21,0
8080,8080,"Rainier Ave S & S Fisher Pl (NB)",,47.521326,-122.270008,21,0
8070,8070,"Rainier Ave S & 52nd Ave S (WB)",,47.519846,-122.267822,21,0
9030,9030,"Rainier Ave S & 54th Ave S (EB)",,47.519873,-122.264746,21,0
8050,8050,"Rainier Ave S & Seward Park Ave S (WB)",,47.520029,-122.263469,21,0
59860,59860,"Rainier Ave S & S 7th St (NB)",,47.474459,-122.215171,24,0
85069,85069,"SR 509 & S 128th St (SB)",,47.487886,-122.327286,24,0
10445,10445,"Ravenna Ave NE & NE 54th St (SB)",,47.668018,-122.30378,21,0
38530,38530,"Ravenna Ave NE & NE 86th St (NB)",,47.691307,-122.302097,21,0
38260,38260,"Ravenna Ave NE & NE 86th St (SB)",,47.691269,-122.302081,21,0
38550,38550,"Ravenna Ave NE & NE 92nd St (NB)",,47.69573,-122.305372,21,0
38240,38240,"Ravenna Ave NE & NE 92nd St (SB)",,47.695294,-122.305191,21,0
16390,16390,"NE Ravenna Blvd & Woodlawn Ave NE (SB)",,47.678494,-122.324776,21,0
16520,16520,"NE Ravenna Blvd & Woodlawn Ave NE (NB)",,47.678798,-122.324588,21,0
16400,16400,"NE Ravenna Blvd & NE 68th St (SB)",,47.677337,-122.323724,21,0
10430,10430,"NE Ravenna Blvd & 21st Ave NE (EB)",,47.6693,-122.305647,21,0
10100,10100,"NE Ravenna Blvd & Park Rd NE (WB)",,47.669481,-122.305392,21,0
56275,56275,"Renton Ave S & S Roxbury St (SB)",,47.516629,-122.269258,21,0
56280,56280,"Renton Ave S & 52nd Ave S (SB)",,47.515472,-122.267497,21,0
55220,55220,"Renton Ave S & 52nd Ave S (NB)",,47.515535,-122.267598,21,0
56290,56290,"Renton Ave S & 54th Ave S (SB)",,47.514138,-122.265471,21,0
55210,55210,"Renton Ave S & 54th Ave S (NB)",,47.514327,-122.265757,21,0
56300,56300,"Renton Ave S & 55th Ave S (SB)",,47.513423,-122.26439,21,0
56310,56310,"Renton Ave S & 57th Ave S (SB)",,47.512088,-122.26236,21,0
55200,55200,"Renton Ave S & S Norfolk St (NB)",,47.513206,-122.264064,21,0
55190,55190,"Renton Ave S & 57th Ave S (NB)",,47.512135,-122.262432,21,0
56320,56320,"Renton Ave S & S Victor St (SB)",,47.510797,-122.260402,21,0
55180,55180,"Renton Ave S & S Victor St (NB)",,47.510778,-122.260374,21,0
56330,56330,"Renton Ave S & S Ryan St (SB)",,47.509534,-122.258489,21,0
55170,55170,"Renton Ave S & S Ryan St (NB)",,47.509608,-122.258601,21,0
56340,56340,"Renton Ave S & S Prentice St (SB)",,47.508142,-122.25648,21,0
55160,55160,"Renton Ave S & S Prentice St (NB)",,47.50803,-122.256356,21,0
56350,56350,"Renton Ave S & S Bangor St (SB)",,47.506043,-122.254218,21,0
55140,55140,"Renton Ave S & S Hazel St (NB)",,47.505355,-122.253477,21,0
56360,56360,"Renton Ave S & S Hazel St (SB)",,47.505021,-122.253121,21,0
56370,56370,"Renton Ave S & S Fountain St (SB)",,47.503528,-122.251503,21,0
55130,55130,"Renton Ave S & S Fountain Pl (NB)",,47.503369,-122.251331,21,0
56374,56374,"Renton Ave S & 72nd Ave S (EB)",,47.496929,-122.245047,24,0
55064,55064,"Renton Ave S & 72nd Ave S (WB)",,47.496987,-122.245703,24,0
56440,56440,"Renton Ave S & 75th Ave S (SB)",,47.492917,-122.240502,24,0
55060,55060,"Renton Ave S & 75th Ave S (NB)",,47.492912,-122.240502,24,0
56450,56450,"Renton Ave S & S 126th St (SB)",,47.491509,-122.240117,24,0
55050,55050,"Renton Ave S & S 126th St (NB)",,47.491385,-122.240029,24,0
56460,56460,"Renton Ave S & 76th Ave S (SB)",,47.489686,-122.237945,24,0
55040,55040,"Renton Ave S & 76th Ave S (NB)",,47.489818,-122.238146,24,0
56470,56470,"Renton Ave S & 78th Ave S (SB)",,47.488445,-122.235372,24,0
55030,55030,"Renton Ave S & 78th Ave S (NB)",,47.488557,-122.235601,24,0
56480,56480,"Renton Ave S & S 128th St (SB)",,47.487289,-122.232684,24,0
55020,55020,"Renton Ave S & S 128th St (NB)",,47.487527,-122.233293,24,0
55010,55010,"Renton Ave S & S 130th St (NB)",,47.486557,-122.230797,24,0
56500,56500,"Renton Ave S & S 132nd St (SB)",,47.484702,-122.227864,24,0
55000,55000,"Renton Ave S & S 132nd St (NB)",,47.48451,-122.227587,24,0
46420,46420,"Renton Ave Ext & Hardie Ave SW (EB)",,47.484115,-122.219463,24,0
45350,45350,"Renton Ave Ext & Hardie Ave NW (WB)",,47.484316,-122.219038,24,0
55150,55150,"Renton Ave S & S Bangor St (NB)",,47.506545,-122.254758,21,0
58102,58102,"Southcenter Blvd & 62nd Ave S (EB)",,47.462876,-122.257076,24,0
58114,58114,"Southcenter Blvd & 62nd Ave S (WB)",,47.462613,-122.256212,24,0
58112,58112,"Southcenter Blvd & 65th Ave S (WB)",,47.462487,-122.252274,24,0
40125,40125,"NE Sunset Blvd & Duvall Ave NE (WB)",,47.505533,-122.157168,24,0
40093,40093,"NE Sunset Blvd & Union Ave NE (EB)",,47.503676,-122.1634,24,0
75549,75549,"NW Richmond Beach Rd & 2nd Ave NW (WB)",,47.765067,-122.360127,18,0
75000,75000,"NW Richmond Beach Rd & 8th Ave NW (EB)",,47.765108,-122.365687,18,0
74880,74880,"NW Richmond Beach Rd & NW 191st St (EB)",,47.767514,-122.371908,18,0
75570,75570,"NW Richmond Beach Rd & 12th Ave NW (WB)",,47.767986,-122.372432,18,0
75580,75580,"NW Richmond Beach Rd & 15th Ave NW (WB)",,47.770605,-122.377941,18,0
74870,74870,"NW Richmond Beach Rd & 15th Ave NW (EB)",,47.769923,-122.376804,18,0
11300,11300,"E Roanoke St & Broadway  E (WB)",,47.643188,-122.32075,21,0
9610,9610,"Roosevelt Way NE & NE 42nd St (SB)",,47.658449,-122.317793,21,0
9589,9589,"Roosevelt Way NE & NE 50th St (SB)",,47.66459,-122.31742,21,0
16480,16480,"Roosevelt Way NE & NE 55th St (SB)",,47.668393,-122.317378,21,0
16460,16460,"Roosevelt Way NE & NE Ravenna Blvd (SB)",,47.672353,-122.317379,21,0
16440,16440,"Roosevelt Station - Bay 5 (SB)",,47.675452,-122.31738,21,0
23420,23420,"Roosevelt Way NE & NE 69th St (SB)",,47.678497,-122.317413,21,0
23390,23390,"Roosevelt Way NE & NE 75th St (SB)",,47.682862,-122.317498,21,0
23610,23610,"Roosevelt Way NE & NE 75th St (NB)",,47.683539,-122.31751,21,0
23370,23370,"Roosevelt Way NE & NE 80th St (SB)",,47.686482,-122.317565,21,0
82145,82145,"Roosevelt Way NE & NE 80th St (NB)",,47.686931,-122.317571,21,0
82155,82155,"Roosevelt Way NE & NE 85th St (NB)",,47.690625,-122.317629,21,0
82247,82247,"Roosevelt Way NE & NE 85th St (SB)",,47.690132,-122.317627,21,0
82237,82237,"Roosevelt Way NE & NE 90th St (SB)",,47.693867,-122.317611,21,0
82165,82165,"Roosevelt Way NE & NE 90th St (NB)",,47.694171,-122.317611,21,0
82235,82235,"Roosevelt Way NE & NE 92nd St (SB)",,47.695473,-122.317606,21,0
82167,82167,"Roosevelt Way NE & NE 92nd St (NB)",,47.695966,-122.317604,21,0
82227,82227,"Roosevelt Way NE & NE 95th St (SB)",,47.697391,-122.317597,21,0
82175,82175,"Roosevelt Way NE & NE 95th St (NB)",,47.697805,-122.317604,21,0
82185,82185,"Roosevelt Way NE & NE 100th St (NB)",,47.701419,-122.317711,21,0
82207,82207,"Roosevelt Way NE & NE 105th St (SB)",,47.704694,-122.317807,21,0
82195,82195,"Roosevelt Way NE & NE 105th St (NB)",,47.705107,-122.317814,21,0
82197,82197,"Roosevelt Way NE & NE 108th St (NB)",,47.707637,-122.317854,21,0
82205,82205,"Roosevelt Way NE & NE 108th St (SB)",,47.707415,-122.317849,21,0
81368,81368,"Roosevelt Way NE & NE 111th St (NB)",,47.709105,-122.317875,21,0
21170,21170,"SW Roxbury St & 5th Pl SW (WB)",,47.517278,-122.341967,3,0
21120,21120,"SW Roxbury St & 5th Ave SW (EB)",,47.51724,-122.341136,6,0
31560,31560,"SW Roxbury St & 8th Ave SW (WB)",,47.517303,-122.345833,3,0
21110,21110,"SW Roxbury St & 8th Ave SW (EB)",,47.517297,-122.345075,3,0
31580,31580,"SW Roxbury St & 12th Ave SW (WB)",,47.51733,-122.350511,6,0
21090,21090,"SW Roxbury St & 12th Ave SW (EB)",,47.51733,-122.350345,6,0
31590,31590,"SW Roxbury St & 15th Ave SW - Bay 4 (WB)",,47.517366,-122.353582,3,0
21080,21080,"SW Roxbury St & 15th Ave SW - Bay 3 (EB)",,47.517366,-122.353578,3,0
22255,22255,"SW Roxbury St & 16th Ave SW - Bay 6 (WB)",,47.517371,-122.355583,3,0
22256,22256,"SW Roxbury St & 20th Ave SW (WB)",,47.51736,-122.359547,3,0
22259,22259,"SW Roxbury St & 26th Ave SW (WB)",,47.517358,-122.365722,5,0
21250,21250,"SW Roxbury St & 26th Ave SW (EB)",,47.51736,-122.365459,5,0
22260,22260,"SW Roxbury St & 28th Ave SW (WB)",,47.517385,-122.368067,3,0
22261,22261,"SW Roxbury St & 30th Ave SW (WB)",,47.517426,-122.371877,3,0
11030,11030,"E Roy St & Broadway  E (WB)",,47.625138,-122.320761,21,0
2150,2150,"W Roy St & 2nd Ave W (EB)",,47.625724,-122.358777,21,0
10561,10561,"Sand Point Way NE & 38th Ave NE (NB)",,47.661627,-122.286545,21,0
9978,9978,"Sand Point Way NE & 40th Ave NE (SB)",,47.662693,-122.285123,21,0
10562,10562,"Sand Point Way NE & 40th Ave NE (NB)",,47.663483,-122.284217,21,0
10564,10564,"Sand Point Way NE & NE 50th St (NB)",,47.664691,-122.282963,21,0
9976,9976,"Sand Point Way NE & NE 50th St (SB)",,47.664666,-122.283171,21,0
10566,10566,"Sand Point Way NE & NE 52nd St (NB)",,47.667114,-122.28044,21,0
9974,9974,"Sand Point Way NE & NE 52nd St (SB)",,47.666601,-122.281167,21,0
9972,9972,"Sand Point Way NE & Princeton Ave NE (WB)",,47.66841,-122.276507,21,0
10620,10620,"Sand Point Way NE & NE 65th St (NB)",,47.675967,-122.263546,21,0
9920,9920,"Sand Point Way NE & NE 65th St (SB)",,47.675885,-122.263539,21,0
9912,9912,"Sand Point Way NE & NE 70th St (SB)",,47.679086,-122.263628,21,0
10630,10630,"Sand Point Way NE & NE 70th St (NB)",,47.67973,-122.263639,21,0
10640,10640,"Sand Point Way NE & NE 74th St (NB)",,47.681752,-122.263676,21,0
9900,9900,"Sand Point Way NE & NE 74th St (SB)",,47.681815,-122.263679,21,0
9895,9895,"Sand Point Way NE & NE 77th St (SB)",,47.684501,-122.264321,21,0
10700,10700,"Sand Point Way NE & Matthews Pl NE (NB)",,47.694472,-122.275266,21,0
9840,9840,"Sand Point Way NE & NE 93rd St (SB)",,47.695908,-122.276512,21,0
10710,10710,"Sand Point Way NE & NE 93rd St (NB)",,47.696111,-122.276672,21,0
10730,10730,"Sand Point Way NE & NE 97th St (NB)",,47.69909,-122.277747,21,0
9820,9820,"Sand Point Way NE & NE 97th St (SB)",,47.699651,-122.277735,21,0
9800,9800,"Sand Point Way NE & NE 103rd St (SB)",,47.702679,-122.277685,21,0
10750,10750,"Sand Point Way NE & NE 103rd St (NB)",,47.703082,-122.277679,21,0
10760,10760,"Sand Point Way NE & NE 106th St (NB)",,47.705329,-122.278479,21,0
9790,9790,"Sand Point Way NE & NE 106th St (SB)",,47.705113,-122.278347,21,0
9770,9770,"Sand Point Way NE & NE 110th St (SB)",,47.708637,-122.280062,21,0
10780,10780,"Sand Point Way NE & NE 110th St (NB)",,47.709199,-122.280331,21,0
9750,9750,"Sand Point Way NE & NE 115th St (SB)",,47.712388,-122.281843,21,0
10800,10800,"Sand Point Way NE & NE 115th St (NB)",,47.712591,-122.281938,21,0
10820,10820,"Sand Point Way NE & NE 120th St (NB)",,47.715984,-122.283105,21,0
9730,9730,"Sand Point Way NE & NE 120th St (SB)",,47.716047,-122.283141,21,0
9720,9720,"Sand Point Way NE & Bartlett Ave NE (SB)",,47.71708,-122.283754,21,0
10830,10830,"Sand Point Way NE & NE 123rd St (NB)",,47.71757,-122.28404,21,0
10568,10568,"Sand Point Way NE & Princeton Ave NE (EB)",,47.668262,-122.275976,21,0
9970,9970,"Sand Point Way NE & Ivanhoe Pl NE (SB)",,47.668314,-122.274604,21,0
10580,10580,"Sand Point Way NE & NE Windermere Rd (NB)",,47.6703,-122.270576,21,0
9950,9950,"Sand Point Way NE & NE 58th St (SB)",,47.670536,-122.270447,21,0
10600,10600,"Sand Point Way NE & NE 61st St (NB)",,47.673032,-122.266745,21,0
9930,9930,"Sand Point Way NE & NE 62nd St (SB)",,47.673583,-122.266192,21,0
10650,10650,"Sand Point Way NE & NE 77th St (NB)",,47.68498,-122.264571,21,0
10720,10720,"Sand Point Way NE & NE 95th St (NB)",,47.697196,-122.277541,21,0
9830,9830,"Sand Point Way NE & NE 95th St (SB)",,47.697078,-122.277441,21,0
37200,37200,"SW Seattle St & California Ave SW (WB)",,47.589323,-122.386649,21,0
3150,3150,"Seneca St & 8th Ave (EB)",,47.60931,-122.329905,21,0
3037,3037,"Seneca St & 8th Ave (WB)",,47.609217,-122.330129,21,0
3151,3151,"Seneca St & 9th Ave (EB)",,47.609946,-122.32838,21,0
3036,3036,"Seneca St & Terry Ave (WB)",,47.610165,-122.327857,21,0
3152,3152,"Seneca St & Boren Ave (EB)",,47.610861,-122.32619,21,0
3035,3035,"Seneca St & Boren Ave (WB)",,47.610861,-122.326194,21,0
3034,3034,"Seneca St & Summit Ave (WB)",,47.611565,-122.324535,21,0
3153,3153,"Seneca St & Summit Ave (EB)",,47.611812,-122.323946,21,0
3154,3154,"Seneca St & Boylston Ave (EB)",,47.612272,-122.322847,21,0
3033,3033,"Seneca St & Harvard Ave (WB)",,47.612566,-122.322245,21,0
34750,34750,"Seward Park Ave S & 56th Ave S (NB)",,47.552951,-122.26362,21,0
34740,34740,"Seward Park Ave S & S Orcas St (NB)",,47.551208,-122.26228,21,0
